"income","workclass","occupation","capital-gain","capital-loss","hours-per-week"
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Prof-specialty",15020,0,50
">50K","Private","Sales",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,30
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Sales",0,0,60
"<=50K","Private","Prof-specialty",0,0,32
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Federal-gov","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",7688,0,60
"<=50K","State-gov","Adm-clerical",0,0,10
"<=50K","Private","Machine-op-inspct",0,0,48
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Prof-specialty",0,0,8
"<=50K","Private","Adm-clerical",0,0,15
"<=50K","Private","Prof-specialty",0,0,35
"<=50K","Self-emp-not-inc","Craft-repair",0,0,47
">50K","Private","Machine-op-inspct",0,2258,55
"<=50K","Private","Adm-clerical",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Self-emp-not-inc","Other-service",0,0,75
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Exec-managerial",0,0,30
">50K","Private","Exec-managerial",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,55
"<=50K","Private","Other-service",34095,0,20
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,44
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,36
"<=50K","Private","Prof-specialty",0,0,40
">50K","Local-gov","Prof-specialty",0,1887,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,35
"<=50K","Private","Adm-clerical",0,0,45
"<=50K","Local-gov","Craft-repair",3137,0,40
">50K","Private","Adm-clerical",0,0,37
"<=50K","Private","Tech-support",0,0,40
"<=50K","Self-emp-not-inc","Tech-support",0,0,45
">50K","Self-emp-not-inc","Prof-specialty",0,1977,32
">50K","Self-emp-not-inc","Prof-specialty",0,0,55
"<=50K","Private","Sales",0,0,40
">50K","Private","Craft-repair",0,0,50
"<=50K","Private","Sales",0,0,45
">50K","Self-emp-inc","Exec-managerial",0,0,38
">50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",2105,0,40
"<=50K","Local-gov","Protective-serv",0,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,60
">50K","State-gov","Protective-serv",0,0,40
">50K","Self-emp-not-inc","Craft-repair",0,0,45
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,20
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Tech-support",0,0,40
">50K","Private","Sales",0,0,40
"<=50K","Private","Sales",0,1762,40
"<=50K","Private","Craft-repair",0,0,46
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,20
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,30
"<=50K","State-gov","Other-service",0,0,40
"<=50K","State-gov","Protective-serv",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Prof-specialty",0,1590,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Local-gov","Adm-clerical",0,0,40
"<=50K","Federal-gov","Adm-clerical",0,0,40
"<=50K","Federal-gov","Other-service",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Farming-fishing",0,0,50
"<=50K","Private","Exec-managerial",0,0,40
">50K","Private","Protective-serv",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,12
"<=50K","Private","Sales",0,0,48
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","State-gov","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,45
"<=50K","Self-emp-not-inc","Craft-repair",3411,0,40
">50K","State-gov","Prof-specialty",0,0,72
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Sales",0,0,20
">50K","Private","Sales",0,0,60
"<=50K","Private","Sales",0,0,40
"<=50K","Federal-gov","Exec-managerial",0,0,60
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Prof-specialty",0,0,50
">50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,40
">50K","Private","Craft-repair",0,0,46
">50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Other-service",0,0,60
">50K","Private","Exec-managerial",0,0,40
">50K","Local-gov","Protective-serv",15024,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Self-emp-inc","Exec-managerial",2885,0,32
">50K","State-gov","Exec-managerial",0,0,40
"<=50K","Private","Exec-managerial",0,0,60
"<=50K","Local-gov","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,35
"<=50K","Private","Sales",0,0,38
"<=50K","Federal-gov","Other-service",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-inc","Prof-specialty",0,0,45
">50K","State-gov","Prof-specialty",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,42
">50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Adm-clerical",0,0,40
">50K","State-gov","Exec-managerial",0,0,55
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Transport-moving",0,0,40
"<=50K","Private","Adm-clerical",0,0,35
">50K","State-gov","Exec-managerial",7298,0,55
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Self-emp-not-inc","Other-service",0,0,30
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Transport-moving",0,0,30
"<=50K","Private","Tech-support",0,0,45
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,60
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,8
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Transport-moving",0,0,20
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Private","Priv-house-serv",0,1602,15
"<=50K","Private","Adm-clerical",0,0,20
">50K","Self-emp-inc","Sales",0,0,48
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","State-gov","Prof-specialty",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Prof-specialty",0,0,48
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","State-gov","Other-service",0,0,40
"<=50K","State-gov","Protective-serv",0,0,38
"<=50K","Private","Machine-op-inspct",0,0,35
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","State-gov","Protective-serv",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,25
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,40
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Craft-repair",0,0,45
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Sales",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",0,0,70
"<=50K","Private","Exec-managerial",0,0,60
">50K","Self-emp-not-inc","Craft-repair",0,0,55
"<=50K","Local-gov","Protective-serv",0,0,40
">50K","Private","Craft-repair",0,0,50
">50K","Private","Transport-moving",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Local-gov","Adm-clerical",99999,0,40
"<=50K","State-gov","Other-service",0,0,15
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Protective-serv",0,0,55
">50K","Private","Craft-repair",14344,0,40
">50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Adm-clerical",0,0,24
">50K","Self-emp-inc","Transport-moving",0,0,55
"<=50K","Local-gov","Tech-support",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Local-gov","Prof-specialty",0,0,35
"<=50K","Private","Handlers-cleaners",0,0,12
"<=50K","Private","Other-service",0,0,10
">50K","Private","Exec-managerial",0,1887,40
"<=50K","Private","Other-service",0,0,32
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,40
"<=50K","Private","Transport-moving",0,0,25
">50K","Federal-gov","Tech-support",0,0,40
"<=50K","Self-emp-not-inc","Other-service",0,0,50
"<=50K","Private","Transport-moving",0,0,35
"<=50K","Private","Prof-specialty",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",0,1977,50
"<=50K","Private","Protective-serv",0,0,40
"<=50K","Private","Exec-managerial",0,0,58
"<=50K","Private","Craft-repair",0,0,45
"<=50K","Local-gov","Protective-serv",4650,0,48
">50K","Private","Exec-managerial",0,0,35
">50K","Private","Other-service",0,0,36
"<=50K","Private","Other-service",0,0,24
"<=50K","Federal-gov","Tech-support",0,0,40
">50K","Local-gov","Protective-serv",0,0,57
"<=50K","Private","Prof-specialty",0,0,25
"<=50K","Private","Machine-op-inspct",0,0,45
">50K","Private","Machine-op-inspct",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Farming-fishing",27828,0,50
"<=50K","Private","Other-service",0,0,60
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Adm-clerical",0,0,35
"<=50K","Private","Craft-repair",3411,0,45
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Sales",0,0,37
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Sales",0,1902,40
"<=50K","Private","Craft-repair",3781,0,35
"<=50K","Self-emp-not-inc","Craft-repair",0,0,45
"<=50K","Private","Craft-repair",0,0,30
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Local-gov","Prof-specialty",0,0,22
"<=50K","Private","Other-service",0,0,35
"<=50K","Self-emp-inc","Sales",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,60
">50K","Private","Exec-managerial",0,0,40
">50K","Self-emp-inc","Other-service",13550,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
">50K","Private","Prof-specialty",7688,0,40
"<=50K","Private","Handlers-cleaners",0,0,30
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,30
">50K","Self-emp-not-inc","Prof-specialty",0,0,55
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,25
">50K","Private","Transport-moving",15024,0,44
"<=50K","Private","Adm-clerical",0,0,23
">50K","Self-emp-inc","Exec-managerial",15024,0,50
"<=50K","Private","Sales",0,0,15
">50K","Private","Other-service",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,10
"<=50K","Private","Adm-clerical",0,0,20
">50K","Private","Exec-managerial",0,1977,50
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,50
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Tech-support",0,0,30
">50K","Private","Tech-support",0,1887,45
"<=50K","Local-gov","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",0,0,30
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,20
">50K","Private","Machine-op-inspct",7298,0,40
"<=50K","Local-gov","Prof-specialty",0,0,36
"<=50K","Local-gov","Other-service",0,0,40
">50K","Private","Transport-moving",7298,0,60
"<=50K","Private","Craft-repair",2354,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Sales",0,0,60
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Self-emp-not-inc","Protective-serv",0,0,30
"<=50K","Private","Sales",0,0,8
"<=50K","Private","Adm-clerical",0,0,38
">50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Exec-managerial",0,1485,40
"<=50K","Private","Sales",0,0,35
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Craft-repair",0,0,45
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Adm-clerical",0,0,35
">50K","Local-gov","Adm-clerical",7298,0,40
"<=50K","Federal-gov","Prof-specialty",0,2002,40
"<=50K","Local-gov","Other-service",2635,0,40
">50K","Local-gov","Protective-serv",0,0,45
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Priv-house-serv",0,0,40
">50K","Private","Exec-managerial",0,0,48
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Prof-specialty",0,1974,40
"<=50K","Private","Prof-specialty",0,0,42
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",2174,0,45
">50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,45
"<=50K","Self-emp-not-inc","Craft-repair",0,0,25
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Protective-serv",0,0,55
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",0,0,45
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,50
"<=50K","Local-gov","Prof-specialty",0,0,52
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Other-service",0,0,25
">50K","Private","Transport-moving",0,0,40
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,50
">50K","Private","Craft-repair",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,40
">50K","Self-emp-inc","Sales",15024,0,60
">50K","Private","Exec-managerial",0,0,40
">50K","Private","Adm-clerical",0,1485,70
"<=50K","Self-emp-not-inc","Farming-fishing",4101,0,60
"<=50K","Self-emp-not-inc","Exec-managerial",0,1672,70
"<=50K","Private","Other-service",0,0,40
">50K","Local-gov","Prof-specialty",0,1887,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",3781,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,32
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,20
">50K","Local-gov","Prof-specialty",0,0,45
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Federal-gov","Prof-specialty",0,0,48
">50K","Private","Sales",99999,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,27
"<=50K","Self-emp-not-inc","Craft-repair",0,0,8
"<=50K","Private","Farming-fishing",0,0,80
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Tech-support",0,0,60
"<=50K","Private","Exec-managerial",0,0,25
">50K","Private","Prof-specialty",0,0,40
">50K","Local-gov","Prof-specialty",0,0,45
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Federal-gov","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Self-emp-not-inc","Protective-serv",0,0,20
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Local-gov","Prof-specialty",7430,0,36
"<=50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Sales",0,0,50
"<=50K","Private","Other-service",0,0,40
"<=50K","Local-gov","Other-service",0,0,30
">50K","Private","Adm-clerical",0,0,40
"<=50K","State-gov","Exec-managerial",0,0,40
"<=50K","Private","Exec-managerial",0,0,42
">50K","Self-emp-not-inc","Sales",99999,0,20
">50K","Private","Exec-managerial",0,0,40
"<=50K","Self-emp-inc","Exec-managerial",0,0,50
">50K","Self-emp-not-inc","Sales",0,0,50
">50K","Self-emp-inc","Prof-specialty",0,0,45
">50K","Private","Sales",0,0,52
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Transport-moving",0,0,30
"<=50K","Private","Sales",0,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Farming-fishing",0,0,40
">50K","Private","Exec-managerial",14084,0,50
">50K","Private","Craft-repair",99999,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,25
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,50
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Handlers-cleaners",0,0,80
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Adm-clerical",0,0,25
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Sales",0,0,55
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,30
"<=50K","Local-gov","Prof-specialty",0,1408,40
">50K","Private","Machine-op-inspct",0,0,50
">50K","Private","Machine-op-inspct",0,0,44
"<=50K","Private","Sales",0,0,40
"<=50K","State-gov","Prof-specialty",0,2339,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Tech-support",0,0,43
"<=50K","Private","Exec-managerial",0,0,45
"<=50K","State-gov","Prof-specialty",0,0,24
"<=50K","Private","Other-service",0,0,15
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Self-emp-inc","Sales",0,0,55
"<=50K","Private","Sales",0,0,50
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","Private","Transport-moving",0,0,45
"<=50K","Self-emp-not-inc","Machine-op-inspct",0,0,80
"<=50K","Private","Transport-moving",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,32
"<=50K","Private","Farming-fishing",0,1672,50
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Local-gov","Other-service",0,0,35
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Other-service",2635,0,37
"<=50K","Private","Exec-managerial",0,0,20
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Adm-clerical",0,0,41
"<=50K","Private","Machine-op-inspct",0,0,28
">50K","Private","Exec-managerial",0,0,35
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Federal-gov","Adm-clerical",7298,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,15
"<=50K","Private","Adm-clerical",0,0,20
">50K","Private","Prof-specialty",99999,0,70
"<=50K","Private","Handlers-cleaners",0,0,50
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Exec-managerial",0,0,65
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,50
">50K","Private","Craft-repair",0,1848,40
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,65
"<=50K","Private","Farming-fishing",0,0,40
">50K","Self-emp-not-inc","Exec-managerial",0,2174,10
"<=50K","Private","Other-service",0,0,40
